"id","celebrate","main","cooked","stuffing","cranberry","gravy","brussel.sprouts","carrots","cauliflower","corn","cornbread","fruit.salad","green.beans","mac.n.cheese","mashed.potatoes","rolls","squash","salad","yams.sweet.potato","apple.pie","buttermilk.pie","cherry.pie","chocolate.pie","coconut.pie","keylime.pie","peach.pie","pecan.pie","pumpkin.pie","sweet.potato.pie","apple.cobbler","blondies","brownies","carrot.cake","cheesecake","cookies","fudge","ice.cream","peach.cobbler","pray","friendsgiving","black.friday","area.live","age","gender","income","DivName","celebrate01","gravy01","friendsgiving01","black.friday01","brussel.sprouts01","carrots01","cauliflower01","corn01","cornbread01","fruit.salad01","green.beans01","mac.n.cheese01","mashed.potatoes01","rolls01","squash01","salad01","yams.sweet.potato01","apple.pie01","buttermilk.pie01","cherry.pie01","chocolate.pie01","coconut.pie01","keylime.pie01","peach.pie01","pecan.pie01","pumpkin.pie01","sweet.potato.pie01","apple.cobbler01","blondies01","brownies01","carrot.cake01","cheesecake01","cookies01","fudge01","ice.cream01","peach.cobbler01"
4337114697,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","Carrots","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","Cheesecake","","","","","No","Yes","No","Suburban","45 - 59","Male","$75,000 to $99,999","South Atlantic",1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4337114484,"Yes","Turkey","Fried","Bread-based","Canned","Yes","","Carrots","","","","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","Chocolate","Coconut cream","","","Pecan","Pumpkin","Sweet Potato","","","","","","","","Ice cream","Peach cobbler","Yes","No","No","Rural","60+","Female","$200,000 and up","West South Central",1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
4337113072,"Yes","Turkey","Baked","Bread-based","None","Yes","","","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","30 - 44","Male","$75,000 to $99,999","East North Central",1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337112360,"Yes","Turkey","Roasted","Other (please specify)","Canned","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Urban","60+","Female","$75,000 to $99,999","South Atlantic",1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337111695,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","","","","Rolls/biscuits","","","","","","","","","","","","Pumpkin","Sweet Potato","","","","","","","","Ice cream","","Yes","No","No","Suburban","60+","Female","Prefer not to answer","South Atlantic",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4337110217,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","Yes","No","Urban","18 - 29","Female","$25,000 to $49,999","Middle Atlantic",1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337109688,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","Yes","No","Suburban","18 - 29","Female","$25,000 to $49,999","Mountain",1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337109606,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30 - 44","Female","$25,000 to $49,999","Middle Atlantic",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337108113,"Yes","Turkey","Fried","Bread-based","None","Yes","","","","Corn","","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","","","","","","","","Cookies","","","","Yes","No","No","Suburban","18 - 29","Male","$50,000 to $74,999","South Atlantic",1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4337107692,"Yes","Turkey","I don't know","Bread-based","Canned","Yes","","","Cauliflower","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","Pecan","","","","","","","","","","","","Yes","No","No","Suburban","60+","Female","$25,000 to $49,999","East South Central",1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4337107492,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","No","No","Suburban","45 - 59","Male","$25,000 to $49,999","South Atlantic",1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4337107135,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","Yes","Rural","30 - 44","Female","$25,000 to $49,999","South Atlantic",1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337106266,"Yes","Turkey","Baked","Rice-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","","","Vegetable salad","Yams/sweet potato casserole","","","","","","","","","Pumpkin","Sweet Potato","","","","Carrot cake","","","","Ice cream","","No","No","No","Suburban","30 - 44","Male","$25,000 to $49,999","South Atlantic",1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
4337100681,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","60+","Female","$200,000 and up","East North Central",1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337100638,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","Brussel sprouts","","","","","","Green beans/green bean casserole","","Mashed potatoes","","Squash","","","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","No","Yes","No","Urban","60+","Female","$200,000 and up","Middle Atlantic",1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4337098925,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","No","Rural","30 - 44","Female","$50,000 to $74,999","West North Central",1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337097777,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","Coconut cream","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","45 - 59","Male","$10,000 to $24,999","Middle Atlantic",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337097775,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45 - 59","Male","$25,000 to $49,999","Middle Atlantic",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337096669,"Yes","Turkey","Baked","Bread-based","Canned","Yes","Brussel sprouts","","Cauliflower","","","","","","","","","","","","Buttermilk","","","","","","","","","","Blondies","","","","","","","","Yes","No","No","Suburban","18 - 29","Female","$50,000 to $74,999","East North Central",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4337094254,"Yes","Turducken","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","","","","","","","","","","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","Yes","No","No","Rural","60+","Female","$200,000 and up","Pacific",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4337091880,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","Carrots","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","Chocolate","","","","","Pumpkin","","","","","","","","","","","No","No","No","Rural","30 - 44","Female","$25,000 to $49,999","East South Central",1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337089256,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","Fruit salad","","","","Rolls/biscuits","","Vegetable salad","","Apple","","","","","","","","Pumpkin","","Apple cobbler","","","","","Cookies","","Ice cream","Peach cobbler","No","","","","","","","",1,1,NA,NA,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
4337087412,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","Carrots","Cauliflower","","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","","","","","","","","","","Ice cream","","No","No","No","Urban","18 - 29","Female","$75,000 to $99,999","East North Central",1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4337087325,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","","Green beans/green bean casserole","","","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","60+","Female","$100,000 to $124,999","East North Central",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337086635,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","Carrots","Cauliflower","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","Apple","","","Chocolate","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Urban","45 - 59","Male","$150,000 to $174,999","Pacific",1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337086114,"No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60+","Female","$25,000 to $49,999","Middle Atlantic",0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337084799,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","","","","","","","Cheesecake","Cookies","","","","Yes","No","No","Suburban","30 - 44","Female","$0 to $9,999","South Atlantic",1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4337083360,"Yes","Turkey","Roasted","Bread-based","Other (please specify)","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","","","Vegetable salad","","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","Yes","Yes","Suburban","60+","Female","$50,000 to $74,999","Mountain",1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337083128,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","Ice cream","","No","Yes","No","Urban","30 - 44","Female","$25,000 to $49,999","Middle Atlantic",1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4337078951,"Yes","Tofurkey","Baked","Bread-based","Canned","No","Brussel sprouts","Carrots","Cauliflower","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","Pecan","Pumpkin","","","","","","","Cookies","","Ice cream","","No","Yes","No","Suburban","30 - 44","Female","$200,000 and up","Mountain",1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4337078449,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","No","No","No","Urban","60+","Female","$25,000 to $49,999","Mountain",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337075743,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","Cherry","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Urban","45 - 59","Male","$75,000 to $99,999","East North Central",1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337074360,"Yes","Other (please specify)","Other (please specify)","Other (please specify)","Other (please specify)","Yes","","Carrots","","Corn","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","","Apple","","","","","","","Pecan","Pumpkin","Sweet Potato","","","","","","","","","","No","No","No","Rural","45 - 59","Male","$125,000 to $149,999","South Atlantic",1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4337074187,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","","","","","Cornbread","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","Yes","Urban","60+","Female","$50,000 to $74,999","East South Central",1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337073874,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","Yes","Urban","30 - 44","Male","$100,000 to $124,999","East North Central",1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337071166,"Yes","Turkey","Roasted","Bread-based","Canned","Yes","Brussel sprouts","","","Corn","","Fruit salad","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","Cherry","Chocolate","Coconut cream","Key lime","","","Pumpkin","","","","","","","Cookies","","Ice cream","","Yes","No","No","Suburban","30 - 44","Female","Prefer not to answer","South Atlantic",1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
4337070275,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","Carrot cake","","","","","","Yes","Yes","No","Suburban","30 - 44","Female","$50,000 to $74,999","Pacific",1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4337069914,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","","Fruit salad","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","Yes","Suburban","30 - 44","Female","$175,000 to $199,999","East North Central",1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337068413,"Yes","Turkey","Roasted","None","None","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","","","","Cherry","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Suburban","30 - 44","Female","$50,000 to $74,999","West North Central",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337064141,"Yes","Other (please specify)","Other (please specify)","None","None","No","","","","","","","","","","","","Vegetable salad","","","","","","","","","","","","","","","","","","","","","Yes","No","No","Suburban","30 - 44","Female","$75,000 to $99,999","West South Central",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337063427,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","Corn","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","Peach","Pecan","","","","","","","","","","","Peach cobbler","Yes","No","Yes","Rural","45 - 59","Male","$100,000 to $124,999","South Atlantic",1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4337061732,"Yes","Turkey","Baked","Bread-based","Canned","Yes","","","","","Cornbread","","","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","Apple","","","","","","","Pecan","Pumpkin","","","","","","","","","Ice cream","","Yes","No","No","Suburban","60+","Female","$10,000 to $24,999","New England",1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4337061177,"Yes","Turkey","Baked","Bread-based","Canned","Yes","Brussel sprouts","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","Yams/sweet potato casserole","Apple","","","","","","","","Pumpkin","","","","","","Cheesecake","","","","","Yes","Yes","No","Urban","60+","Female","$175,000 to $199,999","East South Central",1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4337058651,"Yes","Turkey","Baked","None","Homemade","Yes","","","","","","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","Yes","No","Suburban","18 - 29","Female","$150,000 to $174,999","South Atlantic",1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337056155,"Yes","Turkey","Roasted","Bread-based","Other (please specify)","Yes","Brussel sprouts","Carrots","","Corn","","","","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","Cherry","","","","","Pecan","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","60+","Female","$100,000 to $124,999","East North Central",1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4337053889,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","","","","Corn","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","Yes","No","No","Suburban","30 - 44","Female","$100,000 to $124,999","Middle Atlantic",1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337053842,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","Corn","Cornbread","","","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","","","","","","","","","Pumpkin","","","","","","","","","","","No","No","No","Rural","30 - 44","Female","$75,000 to $99,999","South Atlantic",1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4337053465,"Yes","Turkey","Baked","Bread-based","Homemade","Yes","","","","","Cornbread","","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","","","","","","","","","","","Pecan","Pumpkin","","Apple cobbler","","","","","","","","","No","No","Yes","Suburban","18 - 29","Female","$25,000 to $49,999","Mountain",1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4337053135,"Yes","Turkey","Fried","Bread-based","None","Yes","","","","","","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","Squash","","Yams/sweet potato casserole","","","","Chocolate","","","","Pecan","","","","","","","","","","","","Yes","No","No","Suburban","30 - 44","Female","$50,000 to $74,999","South Atlantic",1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4337050973,"Yes","Turkey","Roasted","Bread-based","Homemade","Yes","Brussel sprouts","","","","Cornbread","","Green beans/green bean casserole","","Mashed potatoes","Rolls/biscuits","","Vegetable salad","","","","","","","","","","Pumpkin","","","","","","","","","","","No","Yes","No","Urban","60+","Female","$10,000 to $24,999","Pacific",1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
